Label,URL,brand,name,price,rating,description,skin_type,skincare_concerns,ingredients,likes,normal,oily,combination,dry,sensitive,dryness,wrinkles,oiliness,dullness,dark_spots,pores,redness,acne,uneven_skin_tone,sallowness,class_specified,image_url
Eye cream,https://www.sephora.com/product/stress-positive-eye-lift-P423143?icid2=products%20grid:p423143,DERMALOGICA,Stress Positive Eye Lift Mask,69,4.2999999999999998,A cooling eye mask that helps de-puff and energize the skin to reduce visible signs of stress.,"[1, 1, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","water, dimethicone, pentylene glycol, sorbitol, simmondsia chinensis (jojoba) seed oil, butylene glycol, glycerin, peg-40 hydrogenated castor oil, saccharomyces ferment lysate filtrate, tephrosia purpurea seed extract, hydrolyzed sodium hyaluronate, niacinamide, diglucosyl gallic acid, citrus reticulata (tangerine) leaf oil, ammonium acryloyldimethyltaurate/vp copolymer, maris aqua (sea water), propanediol, sodium hyaluronate, vetiveria zizanoides root oil, lavandula angustifolia (lavender) oil, rosa damascena flower oil, salvia sclarea (clary) oil, hydrolyzed algin, aniba rosaeodora (rosewood) wood oil, cananga odorata flower oil, glyceryl stearate se, methyl lactate, peg-100 stearate, acrylates/c10-30 alkyl acrylate crosspolymer, tocopherol, sucrose, caprylic/capric triglyceride, ethylhexylglycerin, sodium hydroxide, tetrasodium glutamate diacetate, aminomethyl propanol, xanthan gum, linalool, geraniol, phenoxyethanol.",5200,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,puffiness,https://www.sephora.com/productimages/sku/s2002194-main-zoom.jpg
Eye cream,https://www.sephora.com/product/shiseido-waso-eye-opening-essence-P454789?icid2=products%20grid:p454789,SHISEIDO,WASO: Eye Opening Essence,28,0,"An eye-opening essence inspired by Japanese momijioroshi, a vitamin-packed blend of grated daikon and carrot, for dark circles and puffiness.","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","water (aqua/eau), triethylhexanoin, methyl methacrylate crosspolymer, butylene glycol, glycerin, propanediol, synthetic wax, dipeptide-15, trehalose, phenoxyethanol, ammonium acryloyldimethyltaurate/vp copolymer, chlorphenesin, fragrance (parfum), hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, squalane, polyvinyl alcohol, saccharide isomerate, chromium hydroxide green (ci 77289), iron oxides (ci 77492), bht, acrylates/c10-30 alkyl acrylate crosspolymer, polysorbate 60, silica, potassium hydroxide, limonene, serine, menthol, sorbitan isostearate, benzyl benzoate, eriobotrya japonica leaf protoplasts, citronellol, citric acid, sodium citrate, linalool, peg-30 phytosterol, hydrogenated lecithin, trisodium edta, nasturtium officinale leaf/stem extract.",801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dark circles,https://www.sephora.com/productimages/sku/s2318780-main-zoom.jpg
Eye cream,https://www.sephora.com/product/hyaluronic-marine-dew-it-all-eye-gel-P427393?icid2=products%20grid:p427393,DR. DENNIS GROSS SKINCARE,Hyaluronic Marine Dew It Right Eye Gel,48,3.6000000000000001,"A multidimensional eye corrector with active ingredients to leave eyes dewy, smooth, and hydrated—immediately and for up to 72 hours.","[1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","water, butylene glycol, glycerin, caprylic/capric triglyceride, silica, sodium hyaluronate, saccharide isomerate, caulerpa lentillifera extract, sea whip extract, smilax aristolochiifolia root extract, glycyrrhiza glabra (licorice) root extract, caffeine, panthenol, glucosyl hesperidin, asiaticoside, madecassoside, disodium rutinyl disulfate, stearyl heptanoate, sodium pca, lactic acid, trehalose, hydrogenated lecithin, citric acid, sodium hydroxide, acrylates/c10-30 alkyl acrylate crosspolymer, glyceryl polyacrylate, sodium citrate, xanthan gum, dimethicone, sodium potassium aluminum silicate, carbomer, phenoxyethanol, benzyl alcohol, tin oxide (ci 77861), mica (ci 77019), titanium dioxide (ci 77891).",9600,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,dryness,https://www.sephora.com/productimages/sku/s2028546-main-zoom.jpg
Eye cream,https://www.sephora.com/product/down-under-collagen-boosting-eye-treatment-P430833?icid2=products%20grid:p430833,DR ROEBUCK'S,Down Under Collagen Boosting Eye Treatment,38,3.7000000000000002,"A rich, nighttime eye treatment that diminishes the look of dark circles and puffiness, while moisturizing and visibly firming the eye area.","[1, 1, 1, 1, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]","water, macadamia ternifolia seed oil, cetearyl alcohol, coco-caprylate, butyrospermum parkii (shea) butter, cetearyl glucoside, cetearyl olivate, glyceryl stearate se, glycerin, sorbitan olivate, cocos nucifera (coconut) oil, dehydroacetic acid, benzyl alcohol, caffeine, sodium salicylate, lecithin, silica, rosa canina (rose hip) fruit oil, sodium pca, arnica montana flower extract, tocopherol (vitamin e), caprylyl glycol, xanthan gum.",7600,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,dryness,https://www.sephora.com/productimages/sku/s2075638-main-zoom.jpg
Eye cream,https://www.sephora.com/product/advanced-time-zone-age-reversing-line-wrinkle-eye-creme-P380025?icid2=products%20grid:p380025,ESTÉE LAUDER,Advanced Time Zone Age Reversing Line/Wrinkle Eye Creme,64,3.7000000000000002,"A fast-acting, rich cream to improve visible signs of aging around the delicate eye area.","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","adv timezone age rvr lw eye crm division: el (estee lauder)ingredients: water , butyrospermum parkii (shea butter) , polyethylene , cetyl esters , dicaprylyl carbonate , hydrogenated polyisobutene , cetearyl alcohol , isostearyl neopentanoate , sucrose , propanediol , butylene glycol , tamarindus indica seed extract , polygonum cuspidatum root extract , hydrolyzed rice extract , vitis vinifera (grape) seed extract , rosmarinus officinalis (rosemary) extract , selaginella tamariscina (spike moss) extract , humulus lupulus (hops) extract , citrus reticulata (tangerine) peel extract , punica granatum (pomegranate) fruit juice , limonium vulgare flower/leaf/stem extract , yeast extract/faex/extrait de levure , tocopheryl acetate , hordeum vulgare (barley) extract/extrait d'orge , lens esculenta (lentil) fruit extract , hydrogenated lecithin , phytantriol , cucumis sativus (cucumber) fruit extract , trehalose , methyl glucose sesquistearate , acetyl glucosamine , cetearyl glucoside , citrullus vulgaris (watermelon) fruit extract , cetyl alcohol , centaurium erythraea (centaury) extract , glycerin , propylene glycol dicaprate , caprylic/capric triglyceride , sodium pca , helianthus annuus (sunflower) seedcake , caffeine , aminomethyl propanol , sigesbeckia orientalis (st. paul's wort) extract , polybutene , sodium hyaluronate , dimethicone , pyrus malus (apple) fruit extract , lauryl pca , hexylene glycol , whey protein/lactis protein/proteine du petit-lait , acetyl hexapeptide-8 , cholesterol , acrylates/c10-30 alkyl acrylate crosspolymer , sodium lactate , peg-100 stearate , propylene glycol dicaprylate , persea gratissima (avocado) oil , phospholipids , salicornia herbacea extract , cucumis melo (melon) fruit extract , linoleic acid , phytosteryl canola glycerides , decarboxy carnosine hcl , oleic acid , palmitic acid , caprylyl glycol , carbomer , stearic acid , nordihydroguaiaretic acid , phytosphingosine , triolein , cyclodextrin , potassium sulfate , linolenic acid , ethylbisiminomethylguaiacol manganese chloride , disodium edta , bht , potassium sorbate , phenoxyethanol , mica , titanium dioxide (ci 77891)",1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wrinkles,https://www.sephora.com/productimages/sku/s1475672-main-zoom.jpg
Eye cream,https://www.sephora.com/product/ultimate-miracle-worker-eye-cream-P398832?icid2=products%20grid:p398832,PHILOSOPHY,Ultimate Miracle Worker Eye Cream,70,3.7999999999999998,An innovative antiaging eye cream that offers SPF protection while addressing all key signs of visible aging with powerful dermatologically proven skin rejuvenators.,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","water, glycerin, dicaprylyl carbonate, isononyl isononanoate, methyl methacrylate crosspolymer, dimethicone, cyclopentasiloxane, tribehenin peg-20 esters, cetyl alcohol, isostearyl isostearate, trisiloxane, glyceryl stearate, peg-100 stearate, cetyl stearate, stearic acid, bifida ferment lysate, potassium cetyl phosphate, phenoxyethanol, dimethicone crosspolymer, caffeine, chlorphenesin, propylene glycol, carbomer, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, glycine soja (soybean) oil, sodium hydroxide, squalane, hippophae rhamnoides oil, iris pallida root extract, ruby powder, disodium edta, alcohol, algae extract, mica, lecithin, ascorbyl glucoside, adenosine, cellulose gum, ginkgo biloba leaf extract, retinol, peg-8, polysorbate 20, polysorbate 60, calcium sodium phosphosilicate, bht, acrylates/c10-30 alkyl acrylate crosspolymer, chitosan, ethylhexylglycerin, glycolic acid, sorbitan oleate, tocopherol, aesculus hippocastanum (horse chestnut) seed extract, glucose, lactic acid, behentrimonium chloride, glycyrrhiza uralensis (licorice) root extract, sodium benzoate, ascorbyl palmitate, potassium phosphate, potassium sorbate, camellia sinensis leaf extract, coffea arabica (coffee) seed extract, pongamia pinnata seed extract, isopropyl alcohol, acetic acid, angelica archangelica root extract, citrus aurantium amara (bitter orange) peel extract, maltodextrin, citric acid, magnesium aluminum silicate, xanthan gum, ascorbic acid, glycyrrhiza glabra (licorice) rhizome/root extract, glycyrrhiza glabra (licorice) root extract, caprylyl glycol, sclerotium gum, bha, sorbic acid, titanium dioxide (ci 77891).",2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wrinkles,https://www.sephora.com/productimages/sku/s1737881-main-zoom.jpg
Eye cream,https://www.sephora.com/product/midnight-recovery-eye-P422015?icid2=products%20grid:p422015,KIEHL'S SINCE 1851,Midnight Recovery Eye,40,3.7000000000000002,"An eye serum infused with botanical extracts and oils, that helps diminish the look of eye bags and dark circles overnight.","[0, 0, 0, 1, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","aqua/water, helianthus annuus seed oil/sunflower seed oil, simmondsia chinensis oil/jojoba seed oil, prunus armeniaca kernel oil/apricot kernel oil, squalane, alcohol denat., cetearyl alcohol, glyceryl stearate, stearyl alcohol, cetearyl glucoside, oenothera biennis oil/evening primrose oil, butyrospermum parkii butter/shea butter, phenoxyethanol, lithium magnesium sodium silicate, chlorphenesin, xanthan gum, ruscus aculeatus root extract, aloe barbadensis leaf juice powder, tocopherol, lavandula angustifolia oil/lavender oil, adenosine, linalool, rosmarinus officinalis leaf oil/rosemary leaf oil, pelargonium graveolens flower oil, glycine soja oil/soybean oil, citronellol, geraniol, lavandula hybrida oil, cucumis sativus fruit extract/cucumber fruit extract, limonene, citral, curcuma longa root extract/turmeric root extract, sclareolide, rose flower oil, jasminum officinale extract/jasmine extract, citric acid.",33400,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,dryness,https://www.sephora.com/productimages/sku/s1988724-main-zoom.jpg
Face Mask,https://www.sephora.com/product/the-ordinary-salicylic-acid-2-masque-P448530?icid2=products%20grid:p448530,THE ORDINARY,Salicylic Acid 2% Masque,12,4.2000000000000002,A mask formulated to target lackluster tone and textural irregularities.,"[1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","water, kaolin, squalane, glycerin, dimethyl isosorbide, silica cetyl silylate, salicylic acid, sodium polyacrylate, pentylene glycol, charcoal powder, 4-t-butylcyclohexanol, sclerotium gum, acacia senegal gum, xanthan gum, phytic acid, polysorbate 20, trisodium ethylenediamine disuccinate, chlorphenesin, phenoxyethanol.",21800,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,dullness,https://www.sephora.com/productimages/sku/s2267581-main-zoom.jpg
Face Mask,https://www.sephora.com/product/youthmud-tinglexfoliate-treatment-mask-P448190?icid2=products%20grid:p448190,GLAMGLOW,YOUTHMUD® Glow Stimulating & Exfoliating Treatment Mask,59,4.0999999999999996,"A skin-transforming clay mud mask that intensely exfoliates for softer, smoother, and more glowing skin in as little as ten minutes.","[1, 1, 1, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","water, kaolin, magnesium aluminum silicate, silica, pumice, camellia sinensis (green tea) leaf, montmorillonite, camellia oleifera leaf extract, lavandula hybrida (lavandin) oil, hedera helix (ivy) extract, centella asiatica (hydrocotyl) extract, ruscus aculeatus (butcherbroom) root extract, silybum marianum (lady's thistle) extract, tocopheryl acetate, glycerin, ethylhexylglycerin, xanthan gum, pvp, caprylyl glycol, hexylene glycol, fragrance, hexyl cinnamal, linalool, benzyl benzoate, limonene, cinnamal, bht, phenoxyethanol, chlorphenesin, mica.",3300,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,dullness,https://www.sephora.com/productimages/sku/s2240968-main-zoom.jpg
Face Mask,https://www.sephora.com/product/kiehls-avocado-nourishing-hydration-mask-P446422?icid2=products%20grid:p446422,KIEHL'S SINCE 1851,Avocado Nourishing Hydration Mask,45,4.0999999999999996,"An intensely hydrating and nurturing avocado face mask for softer, smoother skin.","[1, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","aqua/water, glycerin, caprylic/capric triglyceride, bis-diglyceryl polyacyladipate-2, squalane, ethylhexyl palmitate, cetearyl alcohol, cetyl esters, propanediol, oenothera biennis oil/evening primrose oil, butyrospermum parkii butter/shea butter, peg-100 stearate, glyceryl stearate, persea gratissima oil/avocado oil, theobroma grandiflorum seed butter, persea gratissima fruit extract/avocado fruit extract, bentonite, phenoxyethanol, gellan gum, caprylyl glycol, melia azadirachta leaf extract, ci 77492/iron oxides, sodium chloride, ci 77288/chromium oxide greens, magnesium sulfate, tocopheryl acetate, ethylhexylglycerin, melia azadirachta flower.",6500,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,dryness,https://www.sephora.com/productimages/sku/s2254977-main-zoom.jpg
Face Mask,https://www.sephora.com/product/vitamin-c-brightening-glow-powder-P433982?icid2=products%20grid:p433982,FRESH,Vitamin Nectar Vitamin C Brightening Powder,40,4.2000000000000002,A 30-second foaming facial with 20 percent vitamin C that visibly brightens skin and tightens pores for a healthy glow.,"[1, 1, 1, 1, 0]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]","packette 2: oryza sativa (rice) starch, ascorbic acid, hydrated silica.",5500,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,dullness,https://www.sephora.com/productimages/sku/s2129807-main-zoom.jpg
Face Mask,https://www.sephora.com/product/hello-calm-relaxing-hydrating-face-mask-with-cannabis-sativa-seed-oil-P436909?icid2=products%20grid:p436909,ORIGINS,"Hello, Calm Relaxing & Hydrating Face Mask with Cannabis Sativa Seed Oil",28,4.7000000000000002,"An ultra-hydrating mask infused with natural cannabis sativa seed oil to instantly calm skin, visibly reduce irritation, and de-stress the senses.","[1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","water, butylene glycol, prunus armeniaca (apricot) kernel oil, cannabis sativa (hemp) seed oil*, sucrose*, carthamus tinctorius (safflower) seed oil, lavandula angustifolia (lavender) oil**, cymbopogon martini oil**, pogostemon cablin oil**, amyris balsamifera bark oil**, anthemis nobilis flower oil**, salvia sclarea (clary sage) oil**, citrus aurantium bergamia (bergamot) fruit oil**, cupressus sempervirens leaf/nut/stem oil**, myristica fragrans (nutmeg) kernel oil**, vetiveria zizanoides root oil**, geraniol, linalool, limonene, citral, farnesol, peg-100 stearate, oryza sativa (rice) bran oil, glyceryl stearate, stearic acid, tribehenin, peg-7 glyceryl cocoate, caprylic/capric/myristic/stearic triglyceride, spilanthes acmella flower extract, glycyrrhiza glabra (licorice) root extract, humulus lupulus (hops) extract, polygonum cuspidatum root extract, hordeum vulgare (barley) extract, oenothera biennis (evening primrose) oil, hypnea musciformis (algae) extract, gelidiella acerosa extract, castanea sativa (chestnut) seed extract, rubus idaeus (raspberry) seed oil, squalane, linoleic acid, caffeine, triticum vulgare (wheat) germ extract, lactobacillus ferment, linolenic acid, ethylhexylglycerin, caprylyl glycol, caprylic/capric triglyceride, sodium hyaluronate, isostearic acid, jojoba esters, cetearyl alcohol, tocopheryl acetate, polysorbate 60, bis-diglyceryl polyacyladipate-2, carbomer, stearyl alcohol, dimethicone, potassium hydroxide, hexylene glycol, ammonium acryloyldimethyltaurate/vp copolymer, triethoxycaprylylsilane, disodium edta, sodium dehydroacetate, phenoxyethanol, mica, bismuth oxychloride (ci 77163), chromium oxide greens (ci 77288), iron oxides (ci 77491), iron oxides (ci 77492), iron oxides (ci 77499), titanium dioxide (ci 77891).",24100,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,dryness,https://www.sephora.com/productimages/sku/s2148021-main-zoom.jpg
Face Mask,https://www.sephora.com/product/daintree-aha-brightening-mask-P430831?icid2=products%20grid:p430831,DR ROEBUCK'S,Daintree AHA Brightening Mask,28,4.7999999999999998,"A one-of-a-kind mask that blends powerful Aussie superfruits together to help reveal brighter, smoother, more radiant skin.","[1, 0, 1, 1, 0]","[0, 1, 0, 1, 0, 0, 0, 0, 1, 0]","purified water, kaolin, quartz, cetearyl olivate, sorbitan olivate, glycerin, helianthus annuus (sunflower) seed oil, simmondsia chinensis (jojoba) seed oil, caprylic/capric triglyceride, cetearyl alcohol, alcohol, microcitrus australasica fruit extract, cetearyl glucoside, terminalia ferdinandiana (kakadu plum) fruit extract, vaccinium myrtillus extract, saccharum officinarum (sugar cane) extract, acer saccharinum (sugar maple) extract, citrus aurantium dulcis (orange) fruit extract, citrus limon (lemon) extract, canola oil, castor oil, polyhydroxystearic acid, candelilla wax, sunflower wax, tocopheryl acetate (vitamin e), camelina sativa seed oil, caprylyl glycol, phenoxyethanol, xanthan gum, butyrospermum parkii (shea) butter, citrus aurantifolia (lime) oil, sodium copper chlorophyllin.",2800,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,dullness,https://www.sephora.com/productimages/sku/s2065886-main-zoom.jpg
Face Mask,https://www.sephora.com/product/dermask-ultra-jet-porecting-solution-bubbling-charcoal-sheet-mask-P431729?icid2=products%20grid:p431729,DR. JART+,Dermask Ultra Jet Porecting Solution Bubbling Charcoal Sheet Mask,9,3.8999999999999999,"A fun, innovative bubbling mask to cleanse, eliminate impurities, purify, and tighten enlarged pores.","[1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","water, methylpropanediol, glycerin, ethyl perfluoroisobutyl ether, ethyl perfluorobutyl ether, sapindus mukorossi fruit extract, acrylates copolymer, betaine, hydroxyacetophenone, polyacrylamide, c13-14 isoparaffin, tromethamine, dimethicone, allantoin, laureth-7, 1,2 hexanediol, ethylhexyglcerin, adenosine, citrus aurantium dulcis (orange) oil, butylene glycol, lonicera japonica (honeysuckle) flower extract, polyglyceryl-10 stearate, lonicera caprifolium (honeysuckle) flower extract, disodium edta, helianthus annuus (sunflower) seed oil, rhus semialata gall extract, glyceryl acrylate/acrylic acid copolymer, althaea rosea flower extract, hydrogenated lecithin, caffeine, alcohol, pelargonium graveolens flower oil, caning odonata flower oil, citrus aurantium bergamia (bergamot) fruit oil, propanediol, lecithin, pistachio lentiscus (mastic) gum, rosa damascena flower oil, melaleuca viridiflora leaf oil, butyl avocadate, iris ensata extract, maltodextrin, mooring pterygosperma seed extract, asparagus officinalis stem extract, eucalyptus globulus leaf extract, calcium clubonate, gluconolacctone, potassium sorbet, sodium benzoate, propyl gallate.",926,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,pores,https://www.sephora.com/productimages/sku/s2063725-main-zoom.jpg
Face Mask,https://www.sephora.com/product/detoxifying-silt-gelee-mask-P421950?icid2=products%20grid:p421950,VOLITION BEAUTY,Detoxifying Silt Gelee Mask,60,4.5999999999999996,"A detoxifying, nutrient-rich, super-moisturizing gel mask.","[1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 1, 0, 0, 1, 0]","water, silt, kaolin, carthamus tinctorius (safflower) seed oil, panthenol, butyrospermum parkii (shea butter) butter, glyceryl oleate, jojoba oil, hydrolyzed quinoa, butyl avocadate, hydroxyethylcellulose, mica, zinc oxide, hydroxyapatite, polysorbate 20, phenoxyethanol, hydroxyethylacrylate/sodium acryloyldimethyltaurate copolymer, squalane, polysorbate 60, allantoin, cananga odorata flower oil, salvia officinalis (sage) oil, tsuga canadensis oil.",10000,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,pores,https://www.sephora.com/productimages/sku/s1976471-main-zoom.jpg
Face Mask,https://www.sephora.com/product/ceramidin-tm-facial-mask-P434362?icid2=products%20grid:p434362,DR. JART+,Ceramidin™ Facial Mask,6,4.5999999999999996,"An ultra-moisturizing, hypo-allergenic sheet mask that is made of natural fibers infused with skin soothing ingredients.","[1, 0, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","water, butylene glycol, glycerin, propanediol, 1,2-hexanediol, helianthus annuus (sunflower) seed oil, pelargonium graveolens flower oil, salvia officinalis (sage) oil, citrus aurantium bergamia (bergamot) fruit oil, sodium hyaluronate, pogostemon cablin oil, bixa orellana seed oil, honey extract, ceramide np (ceramide 3), xylityglucoside, anhydroxylitol, panthenol, hydrolyzed hyaluronic acid, hyaluronic acid, hydrolyzed glycosaminoglycans, carylic/capric triglyceride, c12-16 alcohols, butylene glycol dicaprylate/dicaprate, allantoin, xylitol, arginine, carbomer, hydrogenated lecithin, sodium stearoyl glutamate, palmitic acid, ethylhexylglycerin, xanthan gum, disodium edta, dextrin, glycine soja (soybean) oil, glucose, caramel, glyceryl acrylate/acrylic acid copolymer, tocopherol, sodium hyaluronate crosspolymer, hydroxypropl methylcellulose, calcium carbonate.",1400,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,dryness,https://www.sephora.com/productimages/sku/s2077857-main-zoom.jpg
Face Mask,https://www.sephora.com/product/treatment-lotion-hydrating-mask-P433962?icid2=products%20grid:p433962,LA MER,Treatment Lotion Hydrating Mask,155,4.4000000000000004,"A mask that visibly plumps, hydrates, and nurtures the skin for a healthy-looking glow.","[1, 1, 1, 1, 0]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]","water\aqua\eau, algae (seaweed) extract, glycerin, methyl gluceth-20, bis-peg-18 methyl ether dimethyl silane, butylene glycol, hypnea musciformis (algae) extract, sucrose, propanediol, sesamum indicum (sesame) seed oil, medicago sativa (alfalfa) seed powder, helianthus annuus (sunflower) seedcake, prunus amygdalus dulcis (sweet almond) seed meal, eucalyptus globulus (eucalyptus) leaf oil, sodium gluconate, copper gluconate, calcium gluconate, magnesium gluconate, zinc gluconate, tocopheryl succinate, niacin, sesamum indicum (sesame) seed powder, citrus aurantifolia (lime) peel extract, glycine soja (soybean) seed extract, acetyl hexapeptide-8, acetyl dipeptide-1 cetyl ester, sea salt\maris sal\sel marin, codium tomentosum extract, gelidiella acerosa extract, caffeine, laminaria saccharina extract, alcaligenes polysaccharides, dipotassium glycyrrhizate, glycereth-26, laminaria digitata extract, plankton extract, glycosaminoglycans, palmaria palmata extract, peg-8, ethylhexylglycerin, sodium pca, urea, ppg-5-ceteth-20, jojoba wax peg-120 esters, polysorbate 20, carbomer, yeast extract\faex\extrait de levure, sodium hyaluronate, xanthan gum, pentylene glycol, trehalose, laureth-3, hydrolyzed yeast protein, hydroxyethylcellulose, caprylyl glycol, fragrance (parfum), tourmaline, hydroxypropyl cyclodextrin, glycine soja (soybean) protein, alcohol denat., sodium hydroxide, lecithin, polyquaternium-51, disodium edta, citronellol, geraniol, hydroxycitronellal, linalool, limonene, potassium sorbate, chlorphenesin, phenoxyethanol.",4700,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,dullness,https://www.sephora.com/productimages/sku/s2132132-main-zoom.jpg
Face Mask,https://www.sephora.com/product/watermelon-brightening-face-mask-P440279?icid2=products%20grid:p440279,MILK MAKEUP,Watermelon Brightening Face Mask,26,3.8999999999999999,"A solid mask stick infused with watermelon extract that brightens, hydrates, and evens skin tone for a luminous complexion.","[1, 1, 1, 1, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1]","water, glycerin, kaolin, propylene glycol, sodium stearate, disteardimonium hectorite, phenoxyethanol, sodium hydroxide, gellan gum, ethylhexylglycerin, stearic acid, ascorbyl palmitate, hydrolyzed hyaluronic acid, tocopheryl acetate, opuntia ficus-indica (prickly pear) seed oil, cellulose gum, lepidium sativum (garden cress) sprout extract, sodium polyacrylate, butylene glycol, polysorbate 80, alcohol, lecithin, citrullus lanatus (watermelon) fruit extract, lens culinaris (lentil) fruit extract, sodium lactate, carbomer, polysorbate 20, potassium sorbate, sodium benzoate, soy isoflavones, palmitoyl tripeptide-1, palmitoyl tetrapeptide-7, titanium dioxide (ci 77891), iron oxides (ci 77491).",11800,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,dryness,https://www.sephora.com/productimages/sku/s2169241-main-zoom.jpg
Face Mask,https://www.sephora.com/product/creme-ancienne-ultimate-nourishing-honey-mask-P381021?icid2=products%20grid:p381021,FRESH,Crème Ancienne® Ultimate Nourishing Honey Mask,153,4.2000000000000002,An intensely nourishing face mask with almost 40 percent pure honey that melts into the skin and supports improved elasticity.,"[1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]","mel (honey), propylene glycol dicaprylate/dicaprate, stearalkonium hectorite, peg-7 glyceryl cocoate, limnanthes alba (meadowfoam) seed oil, jojoba oil peg-150 esters, pentylene glycol, butyrospermum parkii (shea butter), propylene carbonate, echinacea purpurea extract, sucrose laurate, hippophae rhamnoides oil, cera alba (beeswax), rosa damascena flower water, citrus limon (lemon) peel oil, osmanthus fragrans flower extract, anthemis nobilis flower oil, rosmarinus officinalis (rosemary) leaf extract, tocopherol, water, caprylic/capric triglyceride, glycerin, sodium metabisulfite, citric acid, limonene, citronellol.",13600,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,loss of firmness,https://www.sephora.com/productimages/sku/s1551233-main-zoom.jpg
Face Mask,https://www.sephora.com/product/black-tea-instant-perfecting-mask-P217513?skuId=2100642&icid2=products%20grid:p217513,FRESH,Black Tea Instant Perfecting Mask,35,4.2999999999999998,A hydrating mask famous for its cloud-like whipped texture that leaves skin super-smooth and dewy.,"[1, 1, 1, 1, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1]","water, glycerin, rice ferment filtrate (sake), caprylic/capric triglyceride, pentylene glycol, sodium polyacrylate, betaine, saccharomyces ferment filtrate, camellia sinensis leaf extract, avena sativa (oat) kernel extract, vitis vinif- era (grape) seed oil, litchi chinensis seed extract, rubus fruticosus (blackberry) leaf extract, rosa damascena flower oil, sodium hyaluronate, adenosine, tocopheryl ac- etate, tocopherol, ethylhexyl palmitate, poloxamer 407, butylene glycol, parfum (fragrance), hydrogenated lecithin, menthoxypropanediol, maltodextrin, silica, ci 77891 (titanium dioxide), trihydroxystearin, hydroxyethylcellulose, disodium edta, sodium citrate, caprylyl glycol, citric acid, caramel, hexylene glycol, potassium sorbate, bht, biotin, phenoxyethanol, linalool.",60400,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,dryness,https://www.sephora.com/productimages/sku/s2100642-main-zoom.jpg
